DATE,KOSPI,SP500,VIX,DXY
2024-05-16,2753.0,5297.10009765625,12.420000076293945,104.45999908447266
2024-05-17,2724.6201171875,5303.27001953125,11.989999771118164,104.44999694824219
2024-05-18,2724.6201171875,5303.27001953125,11.989999771118164,104.44999694824219
2024-05-19,2724.6201171875,5303.27001953125,11.989999771118164,104.44999694824219
2024-05-20,2742.139892578125,5308.1298828125,12.149999618530273,104.56999969482422
2024-05-21,2724.179931640625,5321.41015625,11.859999656677246,104.66000366210938
2024-05-22,2723.4599609375,5307.009765625,12.289999961853027,104.94000244140625
2024-05-23,2721.81005859375,5267.83984375,12.770000457763672,105.11000061035156
2024-05-24,2687.60009765625,5304.72021484375,11.930000305175781,104.72000122070312
2024-05-25,2687.60009765625,5304.72021484375,11.930000305175781,104.72000122070312
2024-05-26,2687.60009765625,5304.72021484375,11.930000305175781,104.72000122070312
2024-05-27,2722.989990234375,5304.72021484375,11.930000305175781,104.72000122070312
2024-05-28,2722.85009765625,5306.0400390625,12.920000076293945,104.61000061035156
2024-05-29,2677.300048828125,5266.9501953125,14.279999732971191,105.0999984741211
2024-05-30,2635.43994140625,5235.47998046875,14.470000267028809,104.72000122070312
2024-05-31,2636.52001953125,5277.509765625,12.920000076293945,104.66999816894531
2024-06-01,2636.52001953125,5277.509765625,12.920000076293945,104.66999816894531
2024-06-02,2636.52001953125,5277.509765625,12.920000076293945,104.66999816894531
2024-06-03,2682.52001953125,5283.39990234375,13.109999656677246,104.13999938964844
2024-06-04,2662.10009765625,5291.33984375,13.15999984741211,104.11000061035156
2024-06-05,2689.5,5354.02978515625,12.630000114440918,104.2699966430664
2024-06-06,2689.5,5352.9599609375,12.579999923706055,104.0999984741211
2024-06-07,2722.669921875,5346.990234375,12.220000267028809,104.88999938964844
2024-06-08,2722.669921875,5346.990234375,12.220000267028809,104.88999938964844
2024-06-09,2722.669921875,5346.990234375,12.220000267028809,104.88999938964844
2024-06-10,2701.169921875,5360.7900390625,12.739999771118164,105.1500015258789
2024-06-11,2705.320068359375,5375.31982421875,12.850000381469727,105.2300033569336
2024-06-12,2728.169921875,5421.02978515625,12.039999961853027,104.6500015258789
2024-06-13,2754.889892578125,5433.740234375,11.9399995803833,105.19999694824219
2024-06-14,2758.419921875,5431.60009765625,12.65999984741211,105.55000305175781
2024-06-15,2758.419921875,5431.60009765625,12.65999984741211,105.55000305175781
2024-06-16,2758.419921875,5431.60009765625,12.65999984741211,105.55000305175781
2024-06-17,2744.10009765625,5473.22998046875,12.75,105.31999969482422
2024-06-18,2763.919921875,5487.02978515625,12.300000190734863,105.26000213623047
2024-06-19,2797.330078125,5487.02978515625,12.300000190734863,105.26000213623047
2024-06-20,2807.6298828125,5473.169921875,13.279999732971191,105.58999633789062
2024-06-21,2784.260009765625,5464.6201171875,13.199999809265137,105.80000305175781
2024-06-22,2784.260009765625,5464.6201171875,13.199999809265137,105.80000305175781
2024-06-23,2784.260009765625,5464.6201171875,13.199999809265137,105.80000305175781
2024-06-24,2764.72998046875,5447.8701171875,13.329999923706055,105.47000122070312
2024-06-25,2774.389892578125,5469.2998046875,12.84000015258789,105.61000061035156
2024-06-26,2792.050048828125,5477.89990234375,12.550000190734863,106.05000305175781
2024-06-27,2784.06005859375,5482.8701171875,12.239999771118164,105.91000366210938
2024-06-28,2797.820068359375,5460.47998046875,12.4399995803833,105.87000274658203
2024-06-29,2797.820068359375,5460.47998046875,12.4399995803833,105.87000274658203
2024-06-30,2797.820068359375,5460.47998046875,12.4399995803833,105.87000274658203
2024-07-01,2804.31005859375,5475.08984375,12.220000267028809,105.9000015258789
2024-07-02,2780.860107421875,5509.009765625,12.029999732971191,105.72000122070312
2024-07-03,2794.010009765625,5537.02001953125,12.09000015258789,105.4000015258789
2024-07-04,2824.93994140625,5537.02001953125,12.09000015258789,105.4000015258789
2024-07-05,2862.22998046875,5567.18994140625,12.479999542236328,104.87999725341797
2024-07-06,2862.22998046875,5567.18994140625,12.479999542236328,104.87999725341797
2024-07-07,2862.22998046875,5567.18994140625,12.479999542236328,104.87999725341797
2024-07-08,2857.760009765625,5572.85009765625,12.369999885559082,105.01000213623047
2024-07-09,2867.3798828125,5576.97998046875,12.510000228881836,105.12000274658203
2024-07-10,2867.989990234375,5633.91015625,12.850000381469727,105.05000305175781
2024-07-11,2891.35009765625,5584.5400390625,12.920000076293945,104.44000244140625
2024-07-12,2857.0,5615.35009765625,12.460000038146973,104.08999633789062
2024-07-13,2857.0,5615.35009765625,12.460000038146973,104.08999633789062
2024-07-14,2857.0,5615.35009765625,12.460000038146973,104.08999633789062
2024-07-15,2860.919921875,5631.22021484375,13.119999885559082,104.19000244140625
2024-07-16,2866.090087890625,5667.2001953125,13.1899995803833,104.2699966430664
2024-07-17,2843.2900390625,5588.27001953125,14.479999542236328,103.75
2024-07-18,2824.35009765625,5544.58984375,15.930000305175781,104.16999816894531
2024-07-19,2795.4599609375,5505.0,16.520000457763672,104.4000015258789
2024-07-20,2795.4599609375,5505.0,16.520000457763672,104.4000015258789
2024-07-21,2795.4599609375,5505.0,16.520000457763672,104.4000015258789
2024-07-22,2763.510009765625,5564.41015625,14.90999984741211,104.30999755859375
2024-07-23,2774.2900390625,5555.740234375,14.720000267028809,104.44999694824219
2024-07-24,2758.7099609375,5427.1298828125,18.040000915527344,104.38999938964844
2024-07-25,2710.64990234375,5399.22021484375,18.459999084472656,104.36000061035156
2024-07-26,2731.89990234375,5459.10009765625,16.389999389648438,104.31999969482422
2024-07-27,2731.89990234375,5459.10009765625,16.389999389648438,104.31999969482422
2024-07-28,2731.89990234375,5459.10009765625,16.389999389648438,104.31999969482422
2024-07-29,2765.530029296875,5463.5400390625,16.600000381469727,104.55999755859375
2024-07-30,2738.18994140625,5436.43994140625,17.690000534057617,104.55000305175781
2024-07-31,2770.68994140625,5522.2998046875,16.360000610351562,104.0999984741211
2024-08-01,2777.679931640625,5446.68017578125,18.59000015258789,104.41999816894531
2024-08-02,2676.18994140625,5346.56005859375,23.389999389648438,103.20999908447266
2024-08-03,2676.18994140625,5346.56005859375,23.389999389648438,103.20999908447266
